server_id,cpu_usage,memory_usage,disk_usage,network_usage,temperature,running_processes,disk_read_speed,disk_write_speed,swap_usage,network_latency,packet_loss,uptime_hours,error_logs,warning_logs,critical_logs,power_consumption,gpu_usage,fan_speed,failure
81c864b8-45c1-4283-8a50-6acab640d9c6,28.86,43.17,75.0,609.58,71.71,121,228.23,330.59,90.69,186.56,9.71,10556,19,5,0,423.45,73.01,4302,0
3cc53b41-36c1-467c-a8bf-e9b22676f059,15.17,54.13,44.43,127.14,60.23,472,589.35,339.04,41.35,49.45,5.46,7742,16,95,6,186.6,97.98,2919,0
6565d9d3-28f5-4837-bac0-176b5a557c66,94.92,40.68,87.38,327.62,60.57,442,87.96,489.61,54.16,145.31,9.12,8452,7,43,3,515.45,24.94,1801,0
b0f53eda-61b7-47b5-ac3e-936cae187cd6,99.01,14.15,54.83,133.81,72.97,138,228.62,403.07,75.34,146.6,0.4,316,37,69,3,613.7,46.03,3932,0
405a7a81-ffe5-4461-b8c8-fdc00b7b030a,69.78,21.24,75.05,350.88,30.13,580,308.78,368.86,38.92,205.73,9.96,6616,21,90,1,113.23,89.45,2555,0
f0261826-768a-4b02-810e-35d7be3db864,50.99,49.39,81.74,315.44,91.8,433,20.54,245.72,51.02,247.83,5.6,9378,31,0,6,445.48,36.88,3450,1
d0e4ba14-3ec9-4a4c-9ca7-5240ad8dbf98,83.5,12.69,97.3,293.45,70.94,260,326.96,468.81,45.07,13.21,1.33,10097,14,6,4,340.65,33.03,4920,0
8f61522b-01e8-4372-8f39-65731981ea00,17.78,69.49,40.7,346.24,25.51,125,385.43,116.15,95.9,33.11,9.61,10097,0,8,9,245.66,3.89,1809,0
d14d6836-1f7b-49f8-a570-cea7b91386b3,80.74,26.56,75.81,287.94,35.38,555,243.97,289.01,40.86,227.05,2.1,1824,28,62,2,445.32,1.59,4339,0
d671dbb7-f059-4f23-a7ae-709ed7fea03c,77.54,58.73,51.16,543.1,58.68,175,563.84,10.27,38.55,234.92,4.52,5609,12,6,9,150.6,95.54,4933,0
1ca34d71-89ee-4aec-884c-15fcd006b09f,19.17,69.43,90.71,422.82,90.86,598,251.47,254.91,21.87,121.04,8.54,8181,22,30,8,616.22,2.8,2178,1
2158251a-85b7-4612-9ef5-25fe5ea03a4b,30.04,48.72,50.17,953.59,32.73,114,181.13,477.52,88.85,68.7,7.0,7591,8,19,2,591.82,27.18,3208,0
8e24698b-bd8e-468f-94a6-5456d4a1978a,11.91,97.08,85.42,901.53,82.34,450,586.85,460.73,58.03,4.56,0.2,1576,12,73,10,679.03,44.29,2744,1
dac616cd-2521-413b-b5e0-26f33ece0f91,78.66,85.95,47.97,401.35,78.32,146,181.92,135.62,26.14,52.5,1.63,2558,34,70,2,542.6,70.05,2197,0
0ba759bf-ebbc-436a-a04a-8dbb5a16b5a6,65.06,40.22,18.83,89.53,28.87,498,330.98,417.65,63.93,242.83,0.53,10916,37,5,3,272.5,68.18,3093,0
60ded645-3b88-4a48-8cac-141bb92e544c,57.6,57.77,59.29,379.85,61.83,537,143.71,20.97,76.23,169.21,5.19,3390,11,28,3,228.38,22.06,2321,0
507d98e7-9683-4ed2-a67c-e4b71c3b9eff,42.71,67.52,13.3,262.07,35.74,187,67.35,416.79,53.12,244.28,2.55,8930,24,77,5,131.72,44.91,2253,0
9f08f758-a3d8-4df3-b3bc-912e4366bb4c,80.86,13.53,31.27,849.34,53.9,160,248.99,417.36,49.66,102.65,6.04,10206,39,98,9,367.15,56.49,1714,0
7ac2f082-7af3-4f82-bf26-a8b50a054bef,87.69,22.81,44.33,88.06,92.17,506,466.79,151.8,60.56,162.7,6.65,7173,36,34,5,581.26,65.61,4135,0
ee5b0989-e593-40fa-ae51-3279bbad2085,14.47,57.09,75.33,214.27,40.74,166,157.58,196.19,66.75,223.49,4.3,967,33,60,0,131.08,59.81,1579,0
23c22b5b-fec4-40b6-ac18-395f68e73eb7,23.62,91.23,10.46,715.95,50.75,67,104.22,189.18,46.41,166.35,7.2,5845,36,46,5,316.14,42.57,2307,0
ad423f85-c565-4dde-96d8-262b92bb1cce,39.65,93.25,52.13,221.58,76.05,183,393.63,240.44,74.76,6.56,9.87,9963,4,73,3,582.32,97.72,4719,0
a18f7491-02e5-4d2f-82df-6c1c194dc3f1,38.46,11.44,20.27,896.79,61.7,248,60.07,261.68,62.08,242.58,4.44,5233,39,21,7,153.87,2.57,1869,0
f02fd80c-7566-4240-ba91-586ff6a3963f,49.07,32.69,59.99,128.68,85.45,207,334.67,171.07,42.97,14.72,0.36,8216,29,96,10,147.88,36.15,3392,1
edb58022-fcef-460a-b7af-6304a98f5543,94.75,54.16,79.17,70.69,87.5,250,545.1,263.84,75.67,91.82,9.05,3608,6,98,5,118.37,49.61,1431,0
827e8d3c-0858-4054-ad6e-0b9bcd7ac4a2,56.6,95.77,65.02,402.11,39.04,302,45.61,400.43,80.76,121.3,3.52,11701,1,53,3,527.41,40.99,3565,0
7720481c-3022-4f8e-87a6-4d70a473c0ac,6.18,65.92,19.57,185.48,59.78,579,104.38,411.75,10.71,28.88,3.39,8038,28,36,5,575.43,29.86,2949,0
be242c4b-2cff-4446-8652-3a898fcc9614,27.67,84.43,82.52,339.69,28.59,393,586.58,406.19,60.71,8.29,1.88,5989,30,73,9,589.51,43.82,4586,0
95868682-2efc-4a6a-9c09-bb454480b2c2,13.3,77.68,81.04,625.51,30.83,119,132.42,168.55,45.26,178.93,0.25,828,4,19,3,193.77,4.01,1885,0
37f133d4-3d2b-4dc1-907d-37228cd1f21f,69.87,88.36,85.85,447.57,83.96,358,535.99,445.34,89.27,138.76,7.03,3085,5,24,0,698.49,63.28,2675,0
7e507c75-7eac-4a90-9e7f-ec0a7a1a15dd,63.79,62.31,21.12,131.53,72.17,414,426.15,330.59,42.33,28.05,9.85,9577,6,13,2,404.48,6.75,3874,0
739afa3d-c563-46a2-a521-fcd50d4f7977,77.43,98.55,69.99,162.39,79.2,134,566.63,40.52,84.08,142.63,7.25,5324,18,57,1,234.99,7.59,1866,0
617ae58a-7fec-4d87-ae7a-b37f29cc4f9e,19.17,91.35,16.3,633.34,45.39,194,42.12,156.83,54.12,22.03,8.75,2582,1,74,3,337.79,87.3,1126,0
7102fbc8-7bc7-4fbe-a8b2-e887432dc57d,18.46,21.58,17.28,614.85,61.97,164,246.42,446.25,96.87,7.03,6.38,3220,26,100,4,234.0,53.25,4655,0
319a5c5c-5405-4ef7-b554-d613856beba4,14.26,48.29,95.48,851.5,30.43,349,309.28,276.28,14.14,232.7,6.25,355,24,98,0,210.95,92.92,4907,0
3ca26b7b-0dc3-4767-89bb-8de93a810c9e,49.81,88.85,10.36,199.93,43.01,69,514.56,239.8,44.09,222.17,0.7,189,18,37,10,591.29,36.1,3926,0
febb0c63-f304-406b-97cc-f7b5de190a0a,97.53,36.7,40.7,333.27,80.23,330,455.8,164.67,19.85,126.56,0.79,8956,21,31,6,206.01,29.55,4541,1
30c1f7f2-bb6b-4ab7-aab0-c61580cdd716,7.3,43.5,27.66,879.95,74.43,405,73.0,435.64,12.54,52.94,1.07,5547,25,31,2,284.15,34.66,2507,0
692b2edf-5146-4bcb-b336-87211e3f79f0,77.25,90.15,75.09,360.73,81.6,482,413.68,225.99,15.75,22.5,5.48,8365,2,49,8,560.97,15.19,4829,1
6953ea7d-fe75-418e-bd5e-f9c628fe03e2,15.29,68.86,61.47,180.63,54.64,538,310.62,76.1,44.44,44.03,0.7,9155,36,16,5,457.82,97.23,1594,0
813c19f5-5f78-4f98-8614-a1717da25b07,10.11,92.8,74.57,733.02,37.35,113,371.83,72.97,87.06,146.81,1.04,251,9,59,10,624.36,87.45,4554,1
deface01-77e3-4e70-9985-640b09da1a5e,44.04,28.3,21.79,228.2,26.92,432,22.81,393.1,75.41,57.54,7.38,11058,27,3,3,204.13,54.95,4204,0
7edc8505-6060-4018-b009-cb9a51262f6e,43.52,25.4,22.07,894.59,30.07,322,172.42,193.66,3.39,12.18,1.68,2357,29,84,2,694.14,13.77,4768,0
b70778b4-448b-4a96-a532-bf9b38d53ffc,50.44,48.86,45.81,630.07,72.94,150,248.53,225.34,66.32,187.54,5.44,1442,21,95,6,404.91,70.68,1442,1
cf4feb71-32ad-4f47-916b-3b763b298da2,80.83,66.64,90.09,688.49,78.8,595,201.76,124.96,73.63,97.67,0.01,10364,5,76,0,354.68,64.83,4788,0
f5e5d156-65b3-4fec-a96d-2b46103a7fe3,96.32,38.77,16.17,708.86,42.35,144,567.05,334.88,88.59,233.44,0.79,637,11,88,10,304.21,95.28,4569,1
1c6e234e-3a3f-4813-bd11-5b60167c6ca0,32.74,35.66,33.53,495.93,51.23,511,149.54,462.08,16.26,13.37,1.02,11766,32,18,10,169.21,0.53,2278,0
6e8eb981-0379-45a8-afb2-5446d960485b,87.96,29.96,54.69,849.39,91.96,96,466.31,482.36,93.03,240.58,6.1,1664,38,86,2,460.23,38.77,3026,1
e1583e59-46f3-49f5-8e3a-b5ce8669421a,71.84,44.12,12.53,641.02,64.77,129,304.91,437.69,11.83,151.06,8.15,10580,12,49,10,615.36,94.29,3375,0
c93a9905-5767-469a-9474-2e60fac44731,80.3,96.68,17.66,908.03,80.92,556,267.99,198.96,64.31,8.6,1.52,2305,8,44,7,509.94,79.97,4272,1
77237dd9-3dda-4b1f-a6d2-66510a0b60f0,19.41,79.75,38.37,607.76,54.53,514,114.05,254.38,73.58,219.86,0.67,268,1,33,4,231.22,2.53,4194,0
8ed30896-f70d-4e46-9f22-e8e9edd379e9,22.96,52.52,61.59,264.78,72.6,599,387.92,175.62,9.72,124.87,9.73,4281,24,35,9,526.69,29.1,2344,0
ba5b9b55-f397-4c4e-bab9-41be5707d0ba,89.23,28.21,36.66,495.58,66.1,303,553.69,156.87,5.36,243.33,2.2,9134,38,59,10,423.74,50.61,2275,0
a3341651-a5c4-4791-9501-ff98ca857d7b,48.17,67.63,36.07,737.59,63.43,267,423.76,118.62,22.27,186.65,5.75,2938,26,59,1,261.25,34.0,1952,0
a99cbbd8-47ba-4328-a3cb-363b7ac90c55,64.1,90.8,25.23,145.59,41.91,301,273.16,462.87,99.59,88.79,4.73,3184,27,70,8,684.49,91.83,1862,1
f748504d-e569-42f8-aefa-a55df6578c23,38.06,64.14,56.64,367.76,75.31,239,549.99,143.11,14.73,15.58,4.27,6194,6,94,9,134.79,78.07,4526,0
a79485fa-d47e-4d46-bcda-e6766b38a154,44.89,62.78,93.08,652.67,68.42,447,242.06,311.68,87.92,175.56,7.62,9516,20,7,6,335.21,16.91,2493,1
366e1c04-60a6-404e-83f3-9360e26b11a4,60.43,44.56,75.24,99.48,75.97,321,580.65,34.79,73.0,19.79,7.9,506,19,67,1,210.86,60.64,1531,0
9ace645f-ddca-4428-8670-f545d96e36bc,82.99,91.28,49.64,118.21,75.09,212,517.59,156.95,15.85,195.31,4.13,6607,31,99,5,531.27,7.99,1893,0
afd6e8d0-5c90-43fd-9d9c-9a6fe3c9e699,43.77,50.65,85.32,94.3,37.77,452,61.49,146.79,12.06,171.54,1.19,5799,39,80,5,269.04,74.43,1282,0
13ba216a-641e-4ec6-a3a2-73475486cad8,49.24,33.28,84.38,201.47,33.44,121,583.83,127.07,44.72,111.99,9.73,2767,6,41,3,436.78,56.91,2534,0
6be976e6-0a17-4492-87d0-e329cbc1bafc,62.26,18.79,61.83,574.48,31.69,483,114.2,252.21,23.11,194.92,7.62,10120,9,42,6,565.94,6.73,2422,0
02348aba-a521-4910-af7b-2bcd609a6222,85.36,54.13,99.53,745.84,26.35,378,50.66,384.22,64.66,66.68,9.27,10496,14,92,0,175.76,17.34,1297,0
a3924144-0dae-49e3-913b-361f60d14c3b,60.77,31.58,76.34,620.22,48.38,161,18.26,143.64,72.54,76.11,6.64,11906,38,4,1,197.0,82.78,1758,0
4bd80d8a-7e59-4524-ad86-f7de7f0fd236,76.03,78.93,24.55,423.98,87.1,359,447.37,192.34,31.08,148.02,7.9,44,7,25,6,141.0,87.41,1814,1
2ee7b69b-a7b4-4f1c-8a62-408d73da3014,77.42,93.26,54.81,865.67,34.34,581,185.15,473.56,14.52,42.96,8.35,8489,22,49,2,531.49,79.64,2141,0
b29f3756-bada-4a37-94bf-abe5b0226831,62.97,23.7,71.17,615.1,63.23,238,82.6,27.12,51.83,10.24,5.16,4763,6,78,9,112.94,66.23,943,0
3a4d5adc-ac81-4805-b9e0-0575a1437fe1,56.96,14.95,21.83,635.84,72.2,293,409.8,247.46,68.85,104.64,2.0,11001,28,6,8,677.59,71.77,2159,0
464427fe-6277-4cf5-ac9e-2d55ba02e3f8,36.08,23.17,85.48,367.43,29.91,136,56.68,405.49,79.96,20.52,9.0,10754,23,98,4,519.69,68.56,2102,0
a109df87-f0ef-483a-b1ba-83d5e96f4b5f,10.21,87.14,42.69,734.03,54.44,430,561.08,337.28,62.99,31.75,1.2,8897,37,13,6,492.69,45.9,1690,0
c9885f7c-c916-4295-bc79-f7ad9c1e3d34,93.09,27.83,33.63,187.18,57.65,220,318.44,345.11,57.3,46.87,3.35,2585,31,43,10,147.64,95.53,2448,1
cb973cfb-5048-400e-85b6-4f7edd8dffb6,39.11,60.92,98.32,154.14,81.47,486,504.46,157.86,88.16,142.94,8.56,6217,7,80,10,581.9,54.62,3855,1
3b9ee02f-1c2c-4a52-a355-0c3c5ec72876,65.28,17.59,18.03,798.64,30.66,454,161.56,133.68,66.95,226.71,9.65,8372,35,2,1,495.2,80.51,2326,0
9f7dada9-4c1f-44cb-9922-1e55c03a9cfd,27.81,37.03,82.24,462.51,50.31,262,418.04,340.5,44.72,229.26,9.88,3299,30,2,4,192.62,20.18,3303,0
2b400787-9bf2-4325-af31-6a3164b136b9,33.08,38.99,47.07,301.18,27.09,315,57.02,63.31,82.89,196.29,9.44,8990,20,87,10,549.77,3.51,4128,1
53044399-173b-4300-a4af-e0adf8b6deda,35.25,43.85,78.71,426.57,89.35,257,405.02,384.98,25.09,217.19,9.36,6221,7,27,3,181.94,42.23,2855,0
3e41c7cd-4562-4268-bb3c-76f55dd646b9,63.78,21.11,73.66,550.89,63.19,376,435.36,124.88,89.4,238.06,8.13,5923,36,42,3,546.9,18.29,3099,0
54f08acc-bf9c-44d1-b258-c47e4b68b931,94.0,47.16,62.66,113.08,84.6,362,262.51,338.81,17.48,128.0,0.07,6598,10,55,1,442.56,49.04,3268,0
51fcd922-1400-4320-9b8d-65d1f2515850,57.83,68.96,32.3,232.93,76.76,198,471.98,197.95,85.66,59.9,4.84,6299,3,15,4,600.74,87.94,4868,0
96b2f2d2-eb95-48d5-a325-e9b5ea4d1468,5.25,88.61,97.04,360.53,35.03,73,214.46,155.41,98.08,174.36,9.44,1068,2,5,5,454.79,16.03,1741,0
a32cb94e-54fc-48f7-90fb-0a64ac795360,18.37,28.18,58.45,389.24,69.87,373,329.85,163.79,80.46,87.75,2.8,6959,28,44,4,372.76,67.28,2217,0
ee177129-95e1-44e5-8731-d8aceb0fd020,79.24,47.53,72.99,223.05,57.1,265,226.08,301.36,98.98,145.89,2.91,11613,39,88,7,254.38,7.58,3710,0
236182cd-53d1-4335-9858-87b1f801e6e9,74.23,70.54,45.71,294.87,66.68,493,148.7,360.8,43.52,30.77,1.56,10644,7,94,6,242.96,84.3,4459,0
b50c61fb-a620-4c7e-be26-624f4d0c78e3,57.53,20.73,51.39,320.82,82.09,65,348.95,246.34,47.71,105.21,4.15,302,32,1,8,312.56,48.56,4551,1
2d11696e-4b19-4266-9aaa-fd41a29181d3,36.8,97.91,36.19,96.33,44.54,116,206.68,269.67,84.79,14.78,3.99,5067,22,48,6,314.77,72.76,3614,1
b6b3385d-32a6-42e2-88e7-41f21d4ea194,22.01,44.66,43.61,549.92,63.86,514,374.6,14.3,51.01,58.12,3.56,1546,36,25,7,625.41,36.45,1613,0
0d25665b-4379-471b-ae8f-9795eb19c116,15.87,98.48,41.46,530.57,88.09,108,465.13,347.6,33.96,164.46,9.13,8793,25,95,9,589.5,62.59,3448,1
01fea091-5f9e-4f47-8a88-04c9a06a80e4,68.04,89.15,48.45,438.98,84.71,222,487.49,479.9,50.27,49.06,1.36,4620,26,87,10,138.56,48.48,3626,1
16f7cd21-265e-4695-8996-f6984c86fcc0,91.88,10.85,47.61,61.04,75.73,380,466.33,451.72,31.3,223.53,8.01,10577,37,67,1,612.1,14.74,3522,0
45c10436-dc1b-468f-a2fa-059719bfe309,52.11,42.45,62.46,152.64,40.95,474,436.71,294.32,82.76,27.53,6.3,70,10,20,6,693.89,69.59,1536,0
da757a74-4e2f-4ac5-a429-d162a050ba3f,32.72,40.09,76.7,964.32,49.08,416,176.2,379.59,44.95,37.66,8.63,1414,33,81,9,517.33,35.33,4345,0
4bc5414b-9d9e-4197-bc04-d98b19760354,76.78,11.74,98.99,637.69,29.26,97,20.76,165.97,41.4,184.3,7.28,642,18,86,8,660.57,58.17,2289,1
17404682-74be-4d7a-ab03-e4ae4d8503f3,31.07,40.8,53.39,57.1,31.54,311,543.06,410.46,12.24,35.74,6.08,11045,31,83,7,495.29,77.79,2157,0
379b7647-5a4d-457d-87e9-62b41be70bc9,54.83,80.63,58.49,302.86,55.2,175,193.89,35.06,77.62,23.4,4.65,4519,40,16,8,119.08,57.68,3554,0
96c8dd3a-d3c9-43e2-8f83-e4ca74a53d6b,60.39,43.18,47.75,123.47,47.48,530,270.98,193.52,24.41,116.14,8.26,1302,12,34,6,441.63,98.05,3213,0
488fe281-20d7-4e26-a8b8-3863dda3c5a6,80.97,54.83,14.52,527.5,48.73,298,112.82,147.68,99.07,85.98,1.52,11078,8,19,5,254.73,17.25,3027,0
0383746c-7ded-4d96-8965-256eb6f6bde3,19.63,42.46,38.43,903.79,61.94,584,249.43,314.87,99.25,235.35,3.57,909,7,33,1,181.87,80.64,1247,0
0551ff7f-b0bd-403d-a838-3473cd1c089c,14.1,17.34,48.98,43.68,33.97,528,71.09,120.39,31.37,113.73,6.51,4738,26,39,0,581.2,53.36,1406,0
1b069796-3fbf-483d-9f0d-f71b6f923448,65.6,54.5,23.18,724.95,55.98,183,490.13,153.02,54.83,232.13,7.07,1383,6,11,8,307.79,88.52,3765,0
78783968-fcb1-423a-a2bd-c339ec1052b3,78.52,22.6,56.77,676.56,51.77,525,187.85,490.63,29.31,245.49,4.22,3971,13,97,5,387.34,8.17,5000,0
20ec1bc0-4194-4f27-9ecb-8c5daeeb678e,8.67,16.49,84.26,666.83,41.43,54,203.24,263.22,73.66,238.95,6.1,5563,5,56,6,673.35,2.51,3023,0
95f18e00-9315-4927-b86a-ead103d165c9,32.5,46.81,34.66,588.89,43.35,360,318.95,122.63,53.51,24.66,5.22,12,11,83,0,356.51,79.87,1727,0
a7a93de8-dd5d-4c18-b88a-b29b391423c1,12.08,16.9,61.59,413.06,29.27,134,225.02,69.65,1.99,154.03,9.08,11848,4,46,0,172.38,50.66,2971,0
8a8afa75-e2f5-40cc-b7f0-ec099d1aa004,44.68,77.3,59.73,707.65,82.2,585,589.85,356.03,83.21,191.11,4.25,1156,29,6,4,320.79,9.82,4817,0
a4acfe5c-0004-4897-aafb-5efacc2f36c6,81.67,99.97,43.54,874.24,55.18,231,584.52,270.49,29.14,25.79,6.52,8721,26,86,4,338.75,12.06,2951,0
5e5aeb5a-9954-4e66-9404-d7a7f7089cfd,19.4,34.03,76.19,210.79,84.35,316,264.16,10.96,7.05,183.14,2.38,1288,38,18,6,617.48,35.35,3134,1
35f8e6fc-9c0e-49b9-ae01-a866202f1da8,28.76,33.22,78.76,989.33,44.66,507,27.35,319.41,72.87,2.64,5.75,7453,10,90,8,421.76,86.73,4092,0
8aed89d3-599b-4c48-9aa6-65f666e51d92,25.57,52.79,72.35,960.75,43.43,218,457.76,370.96,82.21,166.55,7.92,8662,6,24,10,562.17,0.6,2570,0
6d9b4ed4-e404-4770-8724-003fdd90b9ab,5.12,76.96,93.25,395.2,44.39,399,240.42,371.08,28.76,45.93,0.61,4999,1,67,9,382.27,54.94,1090,0
8ad3336a-1887-4714-854c-e0cb3e089d74,7.2,67.35,60.1,931.85,64.71,112,477.64,376.77,72.66,130.61,5.95,1127,28,25,10,402.4,77.7,1772,0
742f364a-3848-4e01-950f-1e1085b4c4a0,58.51,66.21,37.1,47.49,81.01,585,219.67,52.58,53.53,141.09,4.05,3214,31,88,9,168.53,31.95,3745,1
b29dfc09-2163-4456-98dd-78d383437045,51.64,26.19,85.47,820.45,50.09,203,70.74,409.22,68.22,37.62,1.98,949,30,63,1,530.61,85.37,4305,0
43aca7cd-6418-4d2c-9169-95800770732f,89.37,34.39,80.75,992.73,48.01,219,272.45,259.8,32.76,29.92,6.34,4829,17,78,7,167.09,81.88,4485,0
c2ef2bd5-0fa0-42ab-8636-d9e53ae6ba1f,30.34,92.63,33.47,834.98,63.98,180,85.96,485.92,2.77,90.54,2.83,11190,5,25,2,661.87,75.47,1111,0
2d436fb6-4939-463d-ab23-0975b2fa1071,18.46,43.87,97.23,354.34,77.38,183,247.01,230.63,4.77,245.46,9.41,2194,12,24,9,276.31,22.01,1683,1
d8579417-1825-4610-9087-838e641cf753,76.77,43.81,38.9,684.09,43.09,330,292.4,29.04,32.84,142.01,4.31,3383,15,53,5,128.2,30.05,1078,0
834e4266-6e2c-4429-bba2-72790081581b,65.89,75.21,64.3,53.83,70.13,403,35.9,395.41,74.91,190.07,4.44,6041,30,47,6,437.25,37.58,1483,0
9192bff8-9792-48a1-b345-840d92097317,50.76,11.28,68.2,990.32,45.13,485,246.88,407.58,21.17,160.29,2.63,10113,8,28,10,341.32,7.05,1335,0
f5f36b7b-c184-4016-ba87-82e2d5615e6a,18.57,18.34,41.72,379.06,52.72,480,280.94,13.11,48.71,222.77,5.96,7949,28,19,0,305.35,89.89,2164,0
21c4f0bb-5748-4c89-ae67-447ff6ed2aa2,94.34,56.24,15.98,67.79,63.09,59,449.03,86.11,72.3,204.34,5.22,8996,34,22,6,338.45,62.18,2826,1
fc67f1f5-032f-42f7-9c0b-9b498bc1db69,17.23,63.52,81.19,446.41,82.58,454,278.79,360.85,96.62,223.39,7.4,10238,39,6,5,111.12,9.53,4282,1
402b24b1-0039-47cc-b0cf-519a74111cfb,40.82,53.43,81.96,33.47,44.43,538,200.34,288.56,21.93,35.71,6.19,3803,25,69,7,277.12,43.49,968,0
81512e92-8bd9-479f-8e63-fc8890786818,36.38,90.49,85.47,574.13,88.79,248,209.23,453.23,16.67,17.33,5.25,7959,39,0,7,579.58,95.8,1426,1
76cb6c0d-a739-4157-ad62-d95ae48413d8,70.06,83.05,25.29,317.85,73.45,352,599.38,213.08,85.1,162.18,2.29,6118,26,84,9,439.17,6.2,3822,0
9dbf1fb9-3fb6-48ec-af95-e34374630400,9.27,72.01,14.0,823.89,64.97,47,143.53,135.39,78.44,38.31,0.96,5818,13,37,7,287.55,31.54,3106,0
14811765-cdc1-4ea0-9ba5-955d09e0d310,31.2,50.87,70.32,227.91,85.88,44,39.42,75.39,20.48,201.27,8.88,11882,32,26,0,138.72,71.81,1269,0
1fb71233-e390-4f62-b991-47b1efdd4c4b,64.51,14.9,50.29,243.61,65.36,537,32.05,48.99,93.13,16.51,2.59,1771,20,10,6,590.23,58.0,4435,0
54c7d31a-36f0-4547-8d93-0cfaa3d5d8a0,95.5,83.78,40.13,838.34,51.54,439,65.86,54.43,79.63,25.88,8.11,1772,38,86,0,635.6,22.75,3587,0
2644ec61-7c67-472d-aa62-cc99217fa161,95.11,59.65,71.86,526.07,59.47,101,132.66,91.36,53.45,13.98,4.51,2322,26,12,1,142.08,87.25,4578,0
6b3ecb0d-ef76-4c15-88c6-a551b81cf1a7,9.6,60.6,53.98,624.32,83.19,46,568.26,275.94,7.34,233.22,2.57,2685,12,55,6,571.54,10.73,4534,1
79a0b8fd-2468-418c-9cc0-fa6a6eef74b3,65.9,88.34,24.42,869.64,37.95,375,183.86,291.3,28.31,5.38,5.77,9446,21,61,5,221.82,48.78,4085,0
77e6fd7e-9b7b-4e99-9898-fed8dc113eb2,10.16,66.42,41.4,864.04,63.45,328,439.15,222.63,94.14,24.81,7.0,2939,12,27,10,164.0,63.3,2805,0
7884f2bf-92dd-41a6-99f7-46687d4b1f37,54.35,83.63,57.29,981.91,69.19,487,566.17,163.02,1.67,79.76,5.29,9068,33,85,4,111.52,87.53,4717,0
8b5f937b-8005-4ab7-9fc3-6cbedbba8c74,76.59,27.99,39.33,659.36,58.38,382,149.08,27.39,25.5,14.6,1.88,6808,29,36,5,158.27,90.34,2696,0
742e8c5a-aaa1-4d75-a1d4-2ada17ecf52d,55.76,33.25,77.17,169.47,72.43,262,78.07,128.66,74.85,243.37,0.52,3156,16,45,7,340.47,95.58,4194,0
2ac214b3-085a-4570-aa15-e49ac5d4a06b,84.46,25.04,41.29,887.23,72.57,85,257.31,31.47,23.17,118.82,1.9,9463,23,52,9,479.72,52.04,1397,0
73d7c07a-1f90-4b7c-a451-2e5e266f8058,17.83,13.33,11.05,168.25,73.53,239,302.7,309.18,17.25,60.07,6.11,2262,9,17,1,337.38,68.92,3168,0
da32ad3e-2c24-4364-b658-1dde484ba966,48.17,82.78,38.37,453.74,94.9,159,442.36,338.63,25.55,209.43,1.35,10596,15,4,6,356.86,7.25,2849,1
8264fe79-aaa6-4dce-bc6c-9e07c6a70b4a,15.77,58.8,74.4,241.55,79.89,250,29.85,461.94,50.72,59.97,0.03,10148,28,34,9,191.93,17.92,3145,0
c0491294-4937-4a71-9bfc-1b23dcdd708a,69.38,39.58,53.38,48.87,67.49,270,17.85,149.34,41.71,213.36,7.23,4417,1,21,2,367.03,85.75,2100,0
2f332a2b-fd01-48fb-839f-1c0814c85b6e,88.92,59.54,24.49,536.28,25.77,528,161.55,273.66,34.51,38.9,5.56,4523,17,62,0,299.22,88.7,3857,0
cc693f1e-b023-4b4b-aca5-de31a7c4df5b,66.14,39.5,28.15,362.01,30.0,433,217.99,179.0,40.1,120.88,6.52,3943,32,51,0,224.05,44.75,4132,0
9948b642-d699-45ed-b63c-9b13dc2cfaa7,51.88,80.37,61.8,579.3,55.24,237,216.28,149.76,43.3,241.33,0.89,3944,32,42,2,583.24,18.64,1832,0
8afe497a-ff84-4b24-b12b-0eff9d87a9a6,96.7,61.99,38.12,286.06,52.73,263,128.3,163.33,23.5,27.7,1.71,4575,22,23,5,250.86,9.64,2985,0
1b66a42e-f491-46ac-a402-c70cf34afb2b,36.44,75.41,11.13,908.27,63.73,215,134.81,371.75,60.39,63.2,8.05,9825,20,79,4,104.18,49.09,1623,0
99642d3a-a64d-46f5-9fd2-b054139bfbac,93.89,69.32,22.75,692.0,35.81,442,538.42,205.4,5.5,17.14,9.3,2691,10,91,0,539.13,97.63,1434,0
06347401-f1d5-4c67-9fe1-a38bd0fcde3f,95.51,82.24,85.98,776.6,45.69,305,134.14,434.79,21.87,112.82,9.24,1591,13,87,7,298.14,44.97,1286,1
8999a9ad-7eb1-482a-a170-38798e739c4e,48.99,79.85,85.97,780.0,93.88,514,503.37,109.77,72.14,193.63,1.91,2937,29,50,10,106.71,8.59,3162,1
e32238f3-3145-4327-bf0f-e0f94df72e39,18.35,91.14,60.8,202.42,81.01,414,279.88,295.59,62.09,5.21,1.9,4796,33,63,9,322.89,93.0,4675,1
9f26ebb9-d63a-4348-aa57-d867443a6fec,24.75,85.9,27.92,851.69,89.25,111,340.07,413.11,50.83,132.68,7.89,3823,28,31,4,410.74,78.2,3174,0
5a4e8d83-116c-4ab3-8b2b-46cc04059c2f,76.22,47.75,91.53,520.41,48.16,577,143.71,346.97,1.31,12.04,5.7,5373,37,81,8,120.63,93.35,2438,1
76c8ed25-a325-4e25-b477-7b88081aca99,13.43,53.13,55.59,637.3,68.31,487,583.0,74.3,14.96,122.07,6.28,3825,4,61,0,436.7,89.76,2740,0
